  8.790147E-01  1.0000E-01  1.8971E-03  5.3165E-01  9.9683E-01  5.7732E-14  1.0022E+00  9.5937E-01  5.0110E-01 -7.1448E-02 -4.7758E-02 -3.0143E-03  3.1638E-02  1.9482E-02 -1.3037E-02
  9.790147E-01  1.0000E-01  1.9106E-03  5.3145E-01  9.9656E-01  6.5725E-14  1.0042E+00  9.7052E-01  5.0482E-01 -6.2489E-02 -4.1673E-02 -2.3489E-03  3.7807E-02  2.3891E-02 -1.3094E-02
  1.079015E+00  1.0000E-01  1.9244E-03  5.3126E-01  9.9632E-01  4.7518E-14  1.0057E+00  9.8140E-01  5.0802E-01 -5.2947E-02 -3.5556E-02 -1.7844E-03  4.3872E-02  2.7980E-02 -1.3199E-02
  1.179015E+00  1.0000E-01  1.9386E-03  5.3108E-01  9.9612E-01  4.3077E-14  1.0065E+00  9.9165E-01  5.1080E-01 -4.2885E-02 -2.9334E-02 -1.3112E-03  4.9873E-02  3.1794E-02 -1.3353E-02
  1.279015E+00  1.0000E-01  1.9531E-03  5.3092E-01  9.9595E-01  6.2617E-14  1.0068E+00  1.0009E+00  5.1327E-01 -3.2425E-02 -2.2936E-02 -9.1882E-04  5.5828E-02  3.5410E-02 -1.3548E-02
  1.379015E+00  1.0000E-01  1.9678E-03  5.3076E-01  9.9581E-01  3.3307E-14  1.0065E+00  1.0087E+00  5.1552E-01 -2.1745E-02 -1.6303E-02 -5.9573E-04  6.1730E-02  3.8921E-02 -1.3772E-02
  1.479015E+00  1.0000E-01  1.9827E-03  5.3061E-01  9.9572E-01  2.9754E-14  1.0058E+00  1.0149E+00  5.1766E-01 -1.1065E-02 -9.4086E-03 -3.2968E-04  6.7553E-02  4.2409E-02 -1.4003E-02
  1.579015E+00  1.0000E-01  1.9977E-03  5.3047E-01  9.9566E-01  4.5741E-14  1.0049E+00  1.0192E+00  5.1977E-01 -6.2365E-04 -2.2716E-03 -1.0804E-04  7.3252E-02  4.5931E-02 -1.4214E-02
  1.679015E+00  1.0000E-01  2.0129E-03  5.3034E-01  9.9564E-01  5.2403E-14  1.0039E+00  1.0215E+00  5.2193E-01  9.3503E-03  5.0425E-03  8.1582E-05  7.8773E-02  4.9512E-02 -1.4373E-02
  1.779015E+00  1.0000E-01  2.0282E-03  5.3022E-01  9.9566E-01  5.5955E-14  1.0029E+00  1.0220E+00  5.2420E-01  1.8658E-02  1.2425E-02  2.5062E-04  8.4050E-02  5.3139E-02 -1.4442E-02
  1.879015E+00  1.0000E-01  2.0436E-03  5.3010E-01  9.9573E-01  8.1712E-14  1.0020E+00  1.0207E+00  5.2662E-01  2.7149E-02  1.9740E-02  4.0894E-04  8.9014E-02  5.6778E-02 -1.4378E-02
  1.979015E+00  1.0000E-01  2.0591E-03  5.3000E-01  9.9583E-01  2.3981E-13  1.0014E+00  1.0181E+00  5.2923E-01  3.4735E-02  2.6845E-02  5.6437E-04  9.3593E-02  6.0376E-02 -1.4133E-02
  2.079015E+00  1.0000E-01  2.0746E-03  5.2990E-01  9.9597E-01  2.1760E-13  1.0011E+00  1.0144E+00  5.3204E-01  4.1392E-02  3.3615E-02  7.2244E-04  9.7718E-02  6.3880E-02 -1.3657E-02
  2.179015E+00  9.7383E-02  2.0902E-03  5.2981E-01  9.9616E-01  3.9879E-13  1.0011E+00  1.0098E+00  5.3506E-01  4.7155E-02  3.9958E-02  8.8637E-04  1.0133E-01  6.7238E-02 -1.2892E-02
  2.276398E+00  8.3089E-02  2.1053E-03  5.2972E-01  9.9638E-01  9.5124E-13  1.0014E+00  1.0049E+00  5.3818E-01  5.1992E-02  4.5673E-02  1.0528E-03  1.0432E-01  7.0327E-02 -1.1815E-02
  2.359487E+00  6.8205E-02  2.1183E-03  5.2965E-01  9.9660E-01  1.1813E-12  1.0019E+00  1.0003E+00  5.4097E-01  5.5591E-02  5.0181E-02  1.1998E-03  1.0645E-01  7.2801E-02 -1.0595E-02
  2.427692E+00  6.0614E-02  2.1289E-03  5.2960E-01  9.9681E-01  7.1143E-13  1.0026E+00  9.9651E-01  5.4334E-01  5.8230E-02  5.3631E-02  1.3232E-03  1.0790E-01  7.4712E-02 -9.3602E-03
  2.488306E+00  6.3862E-02  2.1383E-03  5.2955E-01  9.9701E-01  3.1131E-13  1.0033E+00  9.9305E-01  5.4548E-01  6.0360E-02  5.6516E-02  1.4344E-03  1.0899E-01  7.6317E-02 -8.0712E-03
  2.552168E+00  7.7879E-02  2.1483E-03  5.2950E-01  9.9724E-01  1.3500E-13  1.0043E+00  9.8936E-01  5.4777E-01  6.2400E-02  5.9378E-02  1.5524E-03  1.0996E-01  7.7915E-02 -6.5035E-03
  2.630047E+00  9.8811E-02  2.1604E-03  5.2944E-01  9.9754E-01  1.1635E-13  1.0057E+00  9.8483E-01  5.5059E-01  6.4602E-02  6.2631E-02  1.6966E-03  1.1091E-01  7.9738E-02 -4.2815E-03
  2.728858E+00  1.0000E-01  2.1758E-03  5.2936E-01  9.9796E-01  1.1990E-13  1.0080E+00  9.7909E-01  5.5414E-01  6.6901E-02  6.6392E-02  1.8779E-03  1.1185E-01  8.1864E-02 -9.3998E-04
  2.828858E+00  1.0000E-01  2.1913E-03  5.2929E-01  9.9843E-01  3.8902E-13  1.0108E+00  9.7330E-01  5.5763E-01  6.8537E-02  6.9765E-02  2.0580E-03  1.1258E-01  8.3820E-02  3.0702E-03
  2.928858E+00  9.0109E-02  2.2068E-03  5.2921E-01  9.9895E-01  6.4659E-13  1.0138E+00  9.6761E-01  5.6093E-01  6.9283E-02  7.2650E-02  2.2334E-03  1.1313E-01  8.5582E-02  7.7375E-03
  3.018967E+00  7.7177E-02  2.2207E-03  5.2914E-01  9.9946E-01  5.1692E-13  1.0167E+00  9.6261E-01  5.6366E-01  6.9036E-02  7.4765E-02  2.3872E-03  1.1336E-01  8.6976E-02  1.2515E-02
  3.096145E+00  6.9398E-02  2.2327E-03  5.2909E-01  9.9992E-01  3.3040E-13  1.0191E+00  9.5844E-01  5.6574E-01  6.8072E-02  7.6154E-02  2.5163E-03  1.1320E-01  8.7977E-02  1.7035E-02
  3.165543E+00  7.0818E-02  2.2434E-03  5.2903E-01  1.0004E+00  3.2685E-13  1.0205E+00  9.5479E-01  5.6738E-01  6.6592E-02  7.7031E-02  2.6310E-03  1.1269E-01  8.8666E-02  2.1430E-02
  3.236361E+00  8.2654E-02  2.2543E-03  5.2898E-01  1.0008E+00  1.1458E-13  1.0218E+00  9.5115E-01  5.6878E-01  6.4534E-02  7.7536E-02  2.7474E-03  1.1159E-01  8.9088E-02  2.6227E-02
  3.319015E+00  1.0000E-01  2.2670E-03  5.2892E-01  1.0014E+00  1.1458E-13  1.0223E+00  9.4696E-01  5.7003E-01  6.1532E-02  7.7610E-02  2.8836E-03  1.0943E-01  8.9101E-02  3.2203E-02
  3.419015E+00  1.0000E-01  2.2823E-03  5.2885E-01  1.0021E+00  2.5890E-13  1.0209E+00  9.4186E-01  5.7092E-01  5.7280E-02  7.6973E-02  3.0508E-03  1.0540E-01  8.8193E-02  3.9936E-02
  3.519015E+00  1.0000E-01  2.2976E-03  5.2879E-01  1.0029E+00  2.6312E-13  1.0178E+00  9.3652E-01  5.7108E-01  5.2694E-02  7.5629E-02  3.2226E-03  9.9824E-02  8.5995E-02  4.8158E-02
  3.619015E+00  1.0000E-01  2.3128E-03  5.2872E-01  1.0037E+00  2.4869E-13  1.0140E+00  9.3076E-01  5.7047E-01  4.8085E-02  7.3749E-02  3.3997E-03  9.2926E-02  8.2288E-02  5.6796E-02
  3.719015E+00  1.0000E-01  2.3280E-03  5.2867E-01  1.0046E+00  2.0828E-13  1.0082E+00  9.2448E-01  5.6910E-01  4.3662E-02  7.1565E-02  3.5817E-03  8.5350E-02  7.7016E-02  6.5774E-02
  3.819015E+00  1.0000E-01  2.3431E-03  5.2861E-01  1.0055E+00  1.9762E-13  1.0022E+00  9.1786E-01  5.6698E-01  3.9525E-02  6.9326E-02  3.7665E-03  7.7727E-02  7.0356E-02  7.5017E-02
  3.919015E+00  1.0000E-01  2.3582E-03  5.2857E-01  1.0064E+00  2.6246E-13  9.9765E-01  9.1135E-01  5.6417E-01  3.5679E-02  6.7257E-02  3.9507E-03  7.0389E-02  6.2710E-02  8.4452E-02
  4.019015E+00  1.0000E-01  2.3731E-03  5.2853E-01  1.0073E+00  2.5935E-13  9.9369E-01  9.0563E-01  5.6073E-01  3.2106E-02  6.5517E-02  4.1301E-03  6.3559E-02  5.4609E-02  9.4015E-02
  4.119015E+00  1.0000E-01  2.3880E-03  5.2850E-01  1.0083E+00  1.7408E-13  9.9069E-01  9.0135E-01  5.5677E-01  2.8795E-02  6.4196E-02  4.3007E-03  5.7190E-02  4.6535E-02  1.0365E-01
  4.219015E+00  1.0000E-01  2.4027E-03  5.2848E-01  1.0094E+00  1.6698E-13  9.8893E-01  8.9884E-01  5.5237E-01  2.5726E-02  6.3335E-02  4.4587E-03  5.1079E-02  3.8769E-02  1.1332E-01
  4.319015E+00  1.0000E-01  2.4174E-03  5.2846E-01  1.0104E+00  1.5898E-13  9.8787E-01  8.9803E-01  5.4763E-01  2.2886E-02  6.2971E-02  4.6017E-03  4.5135E-02  3.1375E-02  1.2297E-01
  4.419015E+00  1.0000E-01  2.4319E-03  5.2845E-01  1.0115E+00  1.6698E-13  9.8743E-01  8.9858E-01  5.4265E-01  2.0261E-02  6.3146E-02  4.7291E-03  3.9372E-02  2.4326E-02  1.3258E-01
  4.519015E+00  1.0000E-01  2.4463E-03  5.2844E-01  1.0126E+00  1.1502E-13  9.8772E-01  9.0026E-01  5.3753E-01  1.7843E-02  6.3880E-02  4.8420E-03  3.3828E-02  1.7667E-02  1.4213E-01
  4.619015E+00  1.0000E-01  2.4606E-03  5.2843E-01  1.0138E+00  1.1546E-13  9.8886E-01  9.0314E-01  5.3237E-01  1.5633E-02  6.5133E-02  4.9444E-03  2.8471E-02  1.1530E-02  1.5159E-01
  4.719015E+00  1.0000E-01  2.4748E-03  5.2843E-01  1.0149E+00  1.8030E-13  9.9094E-01  9.0742E-01  5.2725E-01  1.3631E-02  6.6807E-02  5.0421E-03  2.3170E-02  5.9969E-03  1.6094E-01
  4.819015E+00  1.0000E-01  2.4888E-03  5.2844E-01  1.0161E+00  1.2657E-13  9.9397E-01  9.1310E-01  5.2225E-01  1.1838E-02  6.8824E-02  5.1437E-03  1.7769E-02  9.6900E-04  1.7016E-01
  4.919015E+00  1.0000E-01  2.5027E-03  5.2844E-01  1.0173E+00  1.0658E-13  9.9792E-01  9.1990E-01  5.1745E-01  1.0283E-02  7.1182E-02  5.2601E-03  1.2174E-02 -3.7586E-03  1.7921E-01
  5.019015E+00  1.0000E-01  2.5164E-03  5.2844E-01  1.0184E+00  7.0166E-14  1.0028E+00  9.2751E-01  5.1293E-01  9.0321E-03  7.3931E-02  5.4043E-03  6.3501E-03 -8.3285E-03  1.8806E-01
  5.119015E+00  1.0000E-01  2.5301E-03  5.2844E-01  1.0196E+00  1.0469E-13  1.0088E+00  9.3586E-01  5.0876E-01  8.1769E-03  7.7108E-02  5.5917E-03  2.5700E-04 -1.2799E-02  1.9666E-01
  5.219015E+00  1.0000E-01  2.5436E-03  5.2844E-01  1.0208E+00  9.1038E-14  1.0157E+00  9.4506E-01  5.0502E-01  7.7912E-03  8.0748E-02  5.8391E-03 -6.1569E-03 -1.7302E-02  2.0495E-01
  5.319015E+00  1.0000E-01  2.5571E-03  5.2844E-01  1.0220E+00  1.5588E-13  1.0234E+00  9.5506E-01  5.0177E-01  7.9031E-03  8.4975E-02  6.1651E-03 -1.2881E-02 -2.2122E-02  2.1284E-01
  5.419015E+00  1.0000E-01  2.5705E-03  5.2844E-01  1.0232E+00  1.5943E-13  1.0315E+00  9.6571E-01  4.9909E-01  8.4864E-03  9.0013E-02  6.5897E-03 -1.9783E-02 -2.7531E-02  2.2026E-01
  5.519015E+00  1.0000E-01  2.5839E-03  5.2843E-01  1.0244E+00  1.2434E-13  1.0398E+00  9.7687E-01  4.9705E-01  9.4513E-03  9.6064E-02  7.1338E-03 -2.6665E-02 -3.3614E-02  2.2709E-01
  5.619015E+00  1.0000E-01  2.5973E-03  5.2842E-01  1.0255E+00  1.4999E-13  1.0477E+00  9.8845E-01  4.9574E-01  1.0634E-02  1.0319E-01  7.8197E-03 -3.3361E-02 -4.0311E-02  2.3323E-01
  5.719015E+00  1.0000E-01  2.6107E-03  5.2841E-01  1.0266E+00  9.0594E-14  1.0546E+00  1.0002E+00  4.9522E-01  1.1812E-02  1.1134E-01  8.6705E-03 -3.9771E-02 -4.7554E-02  2.3856E-01
  5.819015E+00  1.0000E-01  2.6242E-03  5.2840E-01  1.0276E+00  9.2815E-14  1.0600E+00  1.0115E+00  4.9559E-01  1.2763E-02  1.2032E-01  9.7113E-03 -4.5830E-02 -5.5242E-02  2.4296E-01
  5.919015E+00  1.0000E-01  2.6378E-03  5.2838E-01  1.0286E+00  1.2740E-13  1.0635E+00  1.0217E+00  4.9691E-01  1.3318E-02  1.2970E-01  1.0969E-02 -5.1524E-02 -6.3175E-02  2.4633E-01
  6.019015E+00  1.0000E-01  2.6516E-03  5.2837E-01  1.0296E+00  1.7608E-13  1.0647E+00  1.0304E+00  4.9927E-01  1.3370E-02  1.3880E-01  1.2473E-02 -5.6930E-02 -7.1181E-02  2.4859E-01
  6.119015E+00  1.0000E-01  2.6657E-03  5.2835E-01  1.0304E+00  1.2390E-13  1.0637E+00  1.0367E+00  5.0276E-01  1.2884E-02  1.4694E-01  1.4254E-02 -6.2195E-02 -7.9281E-02  2.4970E-01
  6.219015E+00  1.0000E-01  2.6800E-03  5.2833E-01  1.0312E+00  9.3037E-14  1.0607E+00  1.0402E+00  5.0747E-01  1.1904E-02  1.5356E-01  1.6347E-02 -6.7417E-02 -8.7634E-02  2.4966E-01
  6.319015E+00  1.0000E-01  2.6947E-03  5.2830E-01  1.0318E+00  1.2412E-13  1.0560E+00  1.0407E+00  5.1352E-01  1.0550E-02  1.5826E-01  1.8781E-02 -7.2551E-02 -9.6359E-02  2.4854E-01
  6.419015E+00  1.0000E-01  2.7098E-03  5.2827E-01  1.0323E+00  4.6629E-14  1.0500E+00  1.0382E+00  5.2110E-01  8.9761E-03  1.6085E-01  2.1577E-02 -7.7413E-02 -1.0543E-01  2.4647E-01
  6.519015E+00  1.0000E-01  2.7254E-03  5.2824E-01  1.0326E+00  7.0610E-14  1.0432E+00  1.0330E+00  5.3051E-01  7.3331E-03  1.6137E-01  2.4737E-02 -8.1754E-02 -1.1461E-01  2.4366E-01
  6.619015E+00  1.0000E-01  2.7415E-03  5.2820E-01  1.0328E+00  1.0497E-13  1.0360E+00  1.0257E+00  5.4215E-01  5.7540E-03  1.6004E-01  2.8222E-02 -8.5316E-02 -1.2346E-01  2.4041E-01
  6.719015E+00  1.0000E-01  2.7583E-03  5.2815E-01  1.0328E+00  9.2037E-14  1.0286E+00  1.0165E+00  5.5652E-01  4.3513E-03  1.5713E-01  3.1943E-02 -8.7892E-02 -1.3145E-01  2.3706E-01
  6.819015E+00  1.0000E-01  2.7758E-03  5.2809E-01  1.0325E+00  1.0507E-13  1.0214E+00  1.0059E+00  5.7391E-01  3.2007E-03  1.5299E-01  3.5761E-02 -8.9385E-02 -1.3804E-01  2.3377E-01
  6.919015E+00  1.0000E-01  2.7939E-03  5.2801E-01  1.0320E+00  1.1924E-13  1.0149E+00  9.9433E-01  5.9374E-01  2.3255E-03  1.4799E-01  3.9515E-02 -8.9850E-02 -1.4288E-01  2.3030E-01
  7.019015E+00  1.0000E-01  2.8129E-03  5.2793E-01  1.0311E+00  1.4611E-13  1.0092E+00  9.8215E-01  6.1369E-01  1.7002E-03  1.4253E-01  4.3080E-02 -8.9463E-02 -1.4584E-01  2.2558E-01
  7.119015E+00  1.0000E-01  2.8328E-03  5.2783E-01  1.0300E+00  3.5916E-13  1.0047E+00  9.7001E-01  6.2938E-01  1.2764E-03  1.3696E-01  4.6390E-02 -8.8447E-02 -1.4708E-01  2.1779E-01
  7.219015E+00  1.0000E-01  2.8534E-03  5.2772E-01  1.0285E+00  2.8977E-13  1.0014E+00  9.5880E-01  6.3564E-01  1.0061E-03  1.3154E-01  4.9402E-02 -8.7016E-02 -1.4702E-01  2.0504E-01
  7.319015E+00  1.0000E-01  2.8749E-03  5.2760E-01  1.0265E+00  4.1431E-13  9.9943E-01  9.4972E-01  6.2921E-01  8.8594E-04  1.2639E-01  5.2013E-02 -8.5347E-02 -1.4626E-01  1.8649E-01
  7.419015E+00  1.0000E-01  2.8973E-03  5.2746E-01  1.0241E+00  3.9058E-13  9.9850E-01  9.4398E-01  6.1075E-01  9.8206E-04  1.2143E-01  5.4044E-02 -8.3593E-02 -1.4540E-01  1.6305E-01
  7.519015E+00  1.0000E-01  2.9203E-03  5.2730E-01  1.0212E+00  4.4187E-13  9.9835E-01  9.4242E-01  5.8428E-01  1.4624E-03  1.1647E-01  5.5338E-02 -8.1892E-02 -1.4490E-01  1.3693E-01
  7.619015E+00  1.0000E-01  2.9441E-03  5.2713E-01  1.0176E+00  6.2927E-13  9.9866E-01  9.4504E-01  5.5478E-01  2.5888E-03  1.1134E-01  5.5875E-02 -8.0389E-02 -1.4489E-01  1.1068E-01
  7.719015E+00  1.0000E-01  2.9684E-03  5.2695E-01  1.0134E+00  5.4512E-13  9.9919E-01  9.5068E-01  5.2624E-01  4.6583E-03  1.0612E-01  5.5774E-02 -7.9232E-02 -1.4515E-01  8.6283E-02
  7.819015E+00  1.0000E-01  2.9933E-03  5.2675E-01  1.0084E+00  6.3161E-13  9.9981E-01  9.5748E-01  5.0100E-01  7.9414E-03  1.0128E-01  5.5226E-02 -7.8556E-02 -1.4541E-01  6.4786E-02
  7.919015E+00  9.9532E-02  3.0185E-03  5.2655E-01  1.0026E+00  6.2705E-13  1.0005E+00  9.6335E-01  4.7999E-01  1.2582E-02  9.7630E-02  5.4423E-02 -7.8457E-02 -1.4560E-01  4.6349E-02
  8.018548E+00  9.5048E-02  3.0439E-03  5.2633E-01  9.9585E-01  1.4997E-12  1.0015E+00  9.6737E-01  4.6319E-01  1.8553E-02  9.5938E-02  5.3543E-02 -7.8972E-02 -1.4635E-01  3.0596E-02
  8.113595E+00  8.9067E-02  3.0683E-03  5.2611E-01  9.8846E-01  8.5398E-13  1.0028E+00  9.6965E-01  4.5032E-01  2.5393E-02  9.6400E-02  5.2770E-02 -8.0043E-02 -1.4852E-01  1.7334E-02
  8.202662E+00  8.5805E-02  3.0913E-03  5.2589E-01  9.8059E-01  1.2270E-12  1.0047E+00  9.7160E-01  4.4034E-01  3.2657E-02  9.8295E-02  5.2220E-02 -8.1572E-02 -1.5266E-01  5.9669E-03
  8.288468E+00  9.2488E-02  3.1135E-03  5.2568E-01  9.7210E-01  7.6172E-13  1.0070E+00  9.7370E-01  4.3201E-01  4.0306E-02  1.0088E-01  5.1949E-02 -8.3557E-02 -1.5870E-01 -4.3369E-03
  8.380956E+00  1.0000E-01  3.1374E-03  5.2544E-01  9.6189E-01  1.8452E-12  1.0102E+00  9.7633E-01  4.2391E-01  4.9126E-02  1.0381E-01  5.2050E-02 -8.6292E-02 -1.6696E-01 -1.4909E-02
  8.480956E+00  1.0000E-01  3.1631E-03  5.2518E-01  9.4954E-01  2.0985E-12  1.0139E+00  9.7812E-01  4.1576E-01  5.9162E-02  1.0675E-01  5.2735E-02 -8.9896E-02 -1.7668E-01 -2.5733E-02
  8.580956E+00  1.0000E-01  3.1886E-03  5.2490E-01  9.3583E-01  3.2008E-12  1.0169E+00  9.7697E-01  4.0802E-01  6.9393E-02  1.0951E-01  5.4118E-02 -9.3802E-02 -1.8580E-01 -3.5788E-02
  8.680956E+00  9.8571E-02  3.2140E-03  5.2462E-01  9.2078E-01  2.1654E-12  1.0175E+00  9.7048E-01  4.0072E-01  7.9153E-02  1.1261E-01  5.6233E-02 -9.6930E-02 -1.9324E-01 -4.4843E-02
  8.779527E+00  9.0333E-02  3.2387E-03  5.2434E-01  9.0472E-01  3.9075E-12  1.0123E+00  9.5696E-01  3.9415E-01  8.7065E-02  1.1665E-01  5.8956E-02 -9.6851E-02 -1.9785E-01 -5.2562E-02
  8.869860E+00  8.0912E-02  3.2610E-03  5.2407E-01  8.8906E-01  2.1396E-12  9.9701E-01  9.3528E-01  3.8908E-01  9.1006E-02  1.2173E-01  6.1814E-02 -8.9855E-02 -1.9793E-01 -5.8464E-02
  8.950772E+00  7.3168E-02  3.2808E-03  5.2383E-01  8.7441E-01  3.6815E-12  9.6667E-01  9.0570E-01  3.8575E-01  8.9799E-02  1.2757E-01  6.4408E-02 -7.2182E-02 -1.9192E-01 -6.2839E-02
  9.023940E+00  6.7019E-02  3.2984E-03  5.2361E-01  8.6080E-01  2.3439E-12  9.1604E-01  8.6699E-01  3.8411E-01  8.2954E-02  1.3390E-01  6.6510E-02 -4.0313E-02 -1.7813E-01 -6.6227E-02
  9.090959E+00  6.2012E-02  3.3144E-03  5.2340E-01  8.4813E-01  2.3204E-12  8.4056E-01  8.1898E-01  3.8409E-01  7.0682E-02  1.4048E-01  6.7974E-02  7.8851E-03 -1.5498E-01 -6.9114E-02
  9.152971E+00  5.7671E-02  3.3290E-03  5.2321E-01  8.3636E-01  1.0640E-12  7.3928E-01  7.6163E-01  3.8556E-01  5.4029E-02  1.4723E-01  6.8707E-02  7.0465E-02 -1.2154E-01 -7.1891E-02
  9.210642E+00  5.4155E-02  3.3423E-03  5.2303E-01  8.2545E-01  2.0322E-12  6.2065E-01  6.9607E-01  3.8837E-01  3.4693E-02  1.5414E-01  6.8652E-02  1.3810E-01 -7.8078E-02 -7.4842E-02
  9.264797E+00  5.1159E-02  3.3547E-03  5.2286E-01  8.1532E-01  8.4754E-13  5.0825E-01  6.2437E-01  3.9234E-01  1.4772E-02  1.6127E-01  6.7782E-02  1.9713E-01 -2.6260E-02 -7.8177E-02
  9.315956E+00  4.8567E-02  3.3663E-03  5.2270E-01  8.0590E-01  4.8495E-13  4.3445E-01  5.5003E-01  3.9730E-01 -2.0148E-03  1.6869E-01  6.6088E-02  2.3817E-01  3.0118E-02 -8.2013E-02
  9.364523E+00  4.6268E-02  3.3771E-03  5.2254E-01  7.9714E-01  9.1172E-13  4.0451E-01  4.7802E-01  4.0308E-01 -1.3146E-02  1.7640E-01  6.3581E-02  2.5999E-01  8.5113E-02 -8.6393E-02
  9.410791E+00  4.4368E-02  3.3873E-03  5.2239E-01  7.8900E-01  3.4106E-13  3.9957E-01  4.1475E-01  4.0953E-01 -1.7892E-02  1.8431E-01  6.0289E-02  2.6554E-01  1.3147E-01 -9.1294E-02
  9.455159E+00  4.2672E-02  3.3970E-03  5.2224E-01  7.8141E-01  4.0767E-13  4.0637E-01  3.6691E-01  4.1652E-01 -1.6863E-02  1.9226E-01  5.6241E-02  2.5870E-01  1.6297E-01 -9.6669E-02
  9.497831E+00  4.1389E-02  3.4061E-03  5.2210E-01  7.7434E-01  3.7592E-13  4.1810E-01  3.3981E-01  4.2392E-01 -1.1556E-02  1.9964E-01  5.1495E-02  2.4329E-01  1.7655E-01 -1.0242E-01
  9.539220E+00  4.0076E-02  3.4149E-03  5.2196E-01  7.6770E-01  2.9887E-13  4.3167E-01  3.3469E-01  4.3166E-01 -3.2580E-03  2.0544E-01  4.6089E-02  2.2247E-01  1.7340E-01 -1.0848E-01
  9.579296E+00  3.8915E-02  3.4233E-03  5.2183E-01  7.6150E-01  4.9916E-13  4.4492E-01  3.4823E-01  4.3959E-01  6.8687E-03  2.0858E-01  4.0134E-02  1.9882E-01  1.5759E-01 -1.1470E-01
  9.618211E+00  3.7964E-02  3.4314E-03  5.2169E-01  7.5570E-01  4.1034E-13  4.5535E-01  3.7402E-01  4.4762E-01  1.7683E-02  2.0876E-01  3.3737E-02  1.7425E-01  1.3389E-01 -1.2097E-01
  9.656175E+00  3.7138E-02  3.4391E-03  5.2156E-01  7.5025E-01  2.3981E-13  4.6302E-01  4.0549E-01  4.5566E-01  2.8480E-02  2.0645E-01  2.7008E-02  1.5016E-01  1.0615E-01 -1.2719E-01
  9.693312E+00  3.6312E-02  3.4466E-03  5.2143E-01  7.4512E-01  3.1974E-13  4.6788E-01  4.3745E-01  4.6362E-01  3.8597E-02  2.0255E-01  2.0086E-02  1.2768E-01  7.7025E-02 -1.3327E-01
  9.729624E+00  3.5758E-02  3.4539E-03  5.2130E-01  7.4031E-01  4.8805E-13  4.6860E-01  4.6624E-01  4.7138E-01  4.7455E-02  1.9808E-01  1.3145E-02  1.0792E-01  4.8371E-02 -1.3910E-01
  9.765382E+00  3.5065E-02  3.4609E-03  5.2117E-01  7.3576E-01  2.6845E-13  4.6514E-01  4.8970E-01  4.7887E-01  5.4723E-02  1.9388E-01  6.3184E-03  9.1640E-02  2.1315E-02 -1.4463E-01
  9.800447E+00  3.3972E-02  3.4678E-03  5.2104E-01  7.3148E-01  2.2382E-13  4.5813E-01  5.0634E-01  4.8595E-01  6.0110E-02  1.9058E-01 -1.8066E-04  7.9499E-02 -2.9552E-03 -1.4976E-01
